,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 09:58:00,354.985,-0.014086658501292858,355.23,20190412,355.32,09:58 AM,354.71,355.143,-0.013768359432492626,355.38,355.5,354.255,28323726.7954,457,354.54,79753,252039.2,8,354.77,710
2019-04-12 09:59:00,354.904,-0.014311622881932638,354.775,20190412,355.35,09:59 AM,354.74,355.043,-0.014046059300029693,355.198,355.53,354.51,26112389.8118,416,355.34,73547,428369.08,15,355.17,1207
2019-04-12 10:00:00,354.666,-0.014972629333688887,353.73,20190412,355.27,10 AM,353.66,354.268,-0.016198233273442803,353.68,355.27,353.58,29894234.8278,439,355.245,84383,1812346.25,55,355.27,5110
2019-04-12 10:01:00,353.497,-0.018219337493785712,353.41,20190412,353.81,10:01 AM,353.28,353.503,-0.018322637260102064,353.499,353.87,353.12,17680791.8798,283,353.85,50016,565595.5,14,353.81,1600
2019-04-12 10:02:00,354.058,-0.016661250857503182,354.89,20190412,354.89,10:02 AM,353.45,354.042,-0.01682583497407679,354.8,354.89,353.3,13396584.5805,268,353.645,37839,230137.5,7,353.455,650
2019-04-12 10:03:00,355.278,-0.01327289845774418,355.37,20190412,355.64,10:03 AM,354.94,355.27,-0.013415680600720402,355.486,355.8,354.743,24163663.0,433,354.743,68015,604327.58,19,354.985,1701
2019-04-12 10:04:00,355.938,-0.01143985535623534,356.07,20190412,356.29,10:04 AM,355.54,356.023,-0.011324600598165443,356.691,356.72,355.25,26501315.6037,387,355.345,74437,332090.69,12,355.54,933
2019-04-12 10:05:00,357.243,-0.007815429223706306,357.315,20190412,357.69,10:05 AM,356.77,357.155,-0.0081810380976449,357.48,357.69,356.5,50703201.3053,801,356.61,141964,2522495.22,47,356.77,7061
2019-04-12 10:06:00,356.726,-0.009251312986554953,357.015,20190412,357.355,10:06 AM,356.42,357.073,-0.008408751989025357,356.94,357.69,356.255,31100695.1659,467,357.16,87099,309637.77,12,357.35,868
2019-04-12 10:07:00,356.715,-0.009281863704913504,356.68,20190412,357.03,10:07 AM,356.5,356.77,-0.009250182587662954,357.035,357.18,356.28,17037568.66,281,357.058,47755,142686.0,4,357.03,400
2019-04-12 10:08:00,356.93,-0.008684736027906719,356.86,20190412,357.15,10:08 AM,356.68,356.934,-0.008794754804901883,356.81,357.16,356.59,20181405.981,272,357.11,56541,231290.44,7,357.005,648
2019-04-12 10:09:00,357.208,-0.007912636054846841,357.36,20190412,357.36,10:09 AM,357.035,357.209,-0.008031080169174748,357.226,357.6,356.755,30739599.3785,366,356.855,86055,357208.0,7,357.16,1000
2019-04-12 10:10:00,357.146,-0.008084831012867411,357.405,20190412,357.42,10:10 AM,357.04,357.251,-0.007914446224809213,357.63,357.63,357.0,19555905.5923,235,357.191,54740,1161797.19,18,357.215,3253
2019-04-12 10:11:00,357.734,-0.006451756249705007,357.94,20190412,357.94,10:11 AM,357.63,357.834,-0.006295455997067478,357.94,358.26,357.51,38246043.873,400,357.63,106882,197469.285,6,357.635,552
2019-04-12 10:12:00,358.216,-0.005113079317996895,358.05,20190412,358.26,10:12 AM,358.05,358.149,-0.00542070141432542,358.094,358.49,357.84,21853518.0753,274,357.865,61018,888734.165,20,358.14,2481
2019-04-12 10:13:00,357.599,-0.006826696884104535,357.27,20190412,357.905,10:13 AM,357.27,357.782,-0.006439859928186861,357.577,358.24,357.27,21901651.7365,300,358.16,61215,250319.5,6,357.905,700
2019-04-12 10:14:00,,,,20190412,,10:14 AM,,357.209,-0.008031080169174748,357.15,357.61,357.0,14756643.643,224,357.52,41311,0.0,0,,0
2019-04-12 10:15:00,357.114,-0.008173705829910376,357.1,20190412,357.125,10:15 AM,357.1,357.196,-0.008067181151954515,357.13,357.4,357.01,10711596.2907,171,357.176,29988,9642.075,2,357.125,27
2019-04-12 10:16:00,356.93,-0.008684736027906719,356.93,20190412,356.93,10:16 AM,356.93,356.972,-0.00868922885523789,356.995,357.155,356.645,14722247.0365,177,357.1,41242,35693.0,1,356.93,100
2019-04-12 10:17:00,356.86,-0.00887914969018795,356.64,20190412,357.135,10:17 AM,356.51,356.896,-0.008900280754566036,356.72,357.21,356.45,17573217.1181,229,357.0,49239,131681.45,7,356.97,369
2019-04-12 10:18:00,356.26,-0.010545552509741584,356.09,20190412,356.44,10:18 AM,356.09,356.278,-0.010616465935945691,356.03,356.697,356.025,21637858.053,275,356.697,60733,142860.44,5,356.44,401
2019-04-12 10:19:00,356.123,-0.010926047820206317,356.06,20190412,356.16,10:19 AM,356.04,356.097,-0.011119102696188068,356.22,356.33,356.0,21393604.6428,264,356.16,60078,842229.9,11,356.04,2365
2019-04-12 10:20:00,356.238,-0.010606653946458523,356.225,20190412,356.25,10:20 AM,356.225,356.639,-0.009613969414136558,356.915,357.0,356.12,13376827.4683,197,356.27,37508,71247.5,2,356.25,200
2019-04-12 10:21:00,356.379,-0.010215049283863381,356.23,20190412,357.0,10:21 AM,356.23,356.479,-0.01005828920219609,356.06,357.0,356.06,7488553.4946,103,356.96,21007,88382.0,2,357.0,248
2019-04-12 10:22:00,356.445,-0.010031744973712559,356.38,20190412,356.5,10:22 AM,356.38,356.298,-0.010560925962438308,356.111,356.81,356.0,14098370.6379,199,356.12,39569,213867.0,4,356.5,600
2019-04-12 10:23:00,356.052,-0.01112323882052007,355.72,20190412,356.26,10:23 AM,355.72,355.914,-0.011627293453781055,355.84,356.34,355.61,15545965.3704,220,356.105,43679,21007.08,4,356.26,59
2019-04-12 10:24:00,355.508,-0.012634110710248751,355.51,20190412,355.51,10:24 AM,355.49,355.555,-0.012624235978239418,355.605,355.93,355.33,12062209.536,191,355.93,33925,39105.9,2,355.49,110
2019-04-12 10:25:00,355.777,-0.011887006779482219,356.385,20190412,356.385,10:25 AM,355.635,356.027,-0.011313492603464063,356.4,356.533,355.65,10417007.7507,142,355.69,29259,215601.05,13,355.635,606
2019-04-12 10:26:00,356.718,-0.009273531690815616,356.725,20190412,356.725,10:26 AM,356.7,356.678,-0.009505666465797102,356.8,356.94,356.38,9430926.5622,140,356.38,26441,784779.0,7,356.7,2200
2019-04-12 10:27:00,356.882,-0.00881804825347101,356.9,20190412,356.9,10:27 AM,356.865,356.892,-0.008911388749267576,356.82,357.01,356.55,10497276.7908,189,356.682,29413,71376.5,2,356.865,200
2019-04-12 10:28:00,356.595,-0.009615144268824071,356.595,20190412,356.595,10:28 AM,356.595,356.746,-0.009316830555871876,356.641,356.98,356.51,4415091.745,80,356.879,12376,71319.0,1,356.595,200
2019-04-12 10:29:00,356.268,-0.01052333380548092,356.35,20190412,356.35,10:29 AM,356.14,356.179,-0.010891388804807611,356.27,356.668,355.8,10058143.7422,135,356.668,28239,187040.5,8,356.34,525
2019-04-12 10:30:00,356.347,-0.010303924100906347,356.315,20190412,356.41,10:30 AM,356.315,356.321,-0.010497054992904693,356.29,356.41,356.115,7696176.6915,159,356.334,21599,106904.0,2,356.41,300
2019-04-12 10:31:00,355.949,-0.011409304637876792,355.95,20190412,355.95,10:31 AM,355.945,356.021,-0.011330154595516213,356.1,356.325,355.85,8972809.405,147,356.28,25203,142379.5,3,355.945,400
2019-04-12 10:32:00,356.149,-0.010853837031358966,356.17,20190412,356.17,10:32 AM,356.09,356.039,-0.011280168619359602,355.89,356.18,355.89,7678700.435,90,356.06,21567,210484.15,6,356.09,591
2019-04-12 10:33:00,355.592,-0.012400814315511243,355.59,20190412,355.61,10:33 AM,355.59,355.628,-0.012421515074937346,355.4,355.937,355.4,13232938.0455,184,355.937,37210,320033.0,4,355.61,900
2019-04-12 10:34:00,,,,20190412,,10:34 AM,,355.235,-0.01351287555435832,355.075,355.44,355.054,10176060.6088,151,355.4,28646,0.0,0,,0
2019-04-12 10:35:00,354.728,-0.014800434375668317,354.51,20190412,354.87,10:35 AM,354.51,354.783,-0.014768078955626292,354.43,355.04,354.42,15583119.3704,257,355.02,43923,141891.0,4,354.87,400
2019-04-12 10:36:00,354.447,-0.015580866362825923,354.39,20190412,354.51,10:36 AM,354.36,354.403,-0.0158233384522675,354.31,354.603,354.14,15412651.4997,239,354.43,43489,190692.68,7,354.36,538
2019-04-12 10:37:00,353.855,-0.017225050478118738,353.63,20190412,354.06,10:37 AM,353.63,353.936,-0.017120196833666168,353.85,354.375,353.5,16435720.908,219,354.375,46437,74309.6,3,354.06,210
2019-04-12 10:38:00,353.908,-0.017077851562391513,353.93,20190412,353.93,10:38 AM,353.885,353.849,-0.01736179571842347,353.81,354.171,353.61,10292050.0328,179,353.98,29086,70781.5,2,353.885,200
2019-04-12 10:39:00,353.965,-0.016919543294534035,353.93,20190412,354.14,10:39 AM,353.93,354.136,-0.016564797098591714,353.97,354.416,353.845,15800126.877,256,353.845,44616,124241.865,5,354.065,351
2019-04-12 10:40:00,353.959,-0.016936207322729494,354.05,20190412,354.07,10:40 AM,353.86,353.98,-0.016998008891949707,354.2,354.3,353.8,9587899.404,158,354.01,27086,284228.81,6,354.02,803
2019-04-12 10:41:00,354.612,-0.015122605587448634,354.675,20190412,354.675,10:41 AM,354.56,354.276,-0.016176017284039723,354.709,354.78,354.0,10307322.2746,132,354.21,29094,35461.175,3,354.56,100
2019-04-12 10:42:00,,,,20190412,,10:42 AM,,354.97,-0.014248780203331765,355.0,355.2,354.64,19834652.2428,258,354.64,55877,0.0,0,,0
2019-04-12 10:43:00,354.32,-0.01593358829296479,354.32,20190412,354.32,10:43 AM,354.32,354.647,-0.015145750775476901,354.592,355.035,354.305,9952814.383,146,355.035,28064,35432.0,1,354.32,100
2019-04-12 10:44:00,354.435,-0.015614194419216996,354.37,20190412,354.5,10:44 AM,354.37,354.422,-0.015770575477435423,354.04,354.64,354.04,7171369.7833,120,354.6,20234,71241.46,3,354.5,201
2019-04-12 10:45:00,354.291,-0.016014131095909868,354.42,20190412,354.42,10:45 AM,354.18,354.3,-0.0161093693158308,354.291,354.5,354.04,8327464.2051,171,354.05,23504,283433.0,9,354.18,800
2019-04-12 10:46:00,354.312,-0.01595580699722545,354.28,20190412,354.325,10:46 AM,354.28,354.333,-0.016017728359543494,354.221,354.49,354.14,6867680.9621,84,354.28,19382,437929.52,5,354.315,1236
2019-04-12 10:47:00,354.312,-0.01595580699722545,354.365,20190412,354.365,10:47 AM,354.075,354.233,-0.016295428227080723,354.24,354.47,354.015,4964925.564,78,354.196,14016,99561.775,3,354.075,281
2019-04-12 10:48:00,354.4,-0.01571140125035769,354.48,20190412,354.48,10:48 AM,354.32,354.403,-0.0158233384522675,354.3,354.5,354.22,5788468.282,106,354.31,16333,70880.0,2,354.32,200
2019-04-12 10:49:00,354.295,-0.016003021743779457,354.18,20190412,354.38,10:49 AM,354.18,354.284,-0.016153801294636803,354.18,354.38,354.162,3511305.88,68,354.29,9911,106288.5,4,354.305,300
2019-04-12 10:50:00,354.303,-0.015980803039518796,354.42,20190412,354.42,10:50 AM,354.09,354.268,-0.016198233273442803,354.265,354.41,354.1,5655182.487,103,354.292,15963,130383.38,7,354.09,368
2019-04-12 10:51:00,354.16,-0.016377962378178988,354.16,20190412,354.16,10:51 AM,354.16,354.269,-0.016195456274767338,354.215,354.4,354.14,4924693.0422,76,354.315,13901,35416.0,1,354.16,100
2019-04-12 10:52:00,354.161,-0.016375185040146463,354.16,20190412,354.17,10:52 AM,354.0,353.994,-0.016959130910494474,353.838,354.253,353.74,18268233.9946,262,354.21,51606,71186.4,6,354.17,201
2019-04-12 10:53:00,353.709,-0.017630541830876815,353.74,20190412,353.88,10:53 AM,353.51,353.67,-0.017858878481314917,353.67,353.92,353.5,13688095.94,190,353.868,38703,328595.79,9,353.83,929
2019-04-12 10:54:00,353.74,-0.01754444435186653,353.71,20190412,353.77,10:54 AM,353.71,353.58,-0.018108808362098452,353.534,353.78,353.5,11099929.0239,147,353.72,31393,70748.0,2,353.77,200
2019-04-12 10:55:00,353.327,-0.018691484959325932,353.29,20190412,353.35,10:55 AM,353.29,353.342,-0.0187697340468369,353.359,353.525,353.12,18961024.1977,259,353.5,53662,76318.64,3,353.35,216
2019-04-12 10:56:00,353.859,-0.017213941125988483,354.05,20190412,354.05,10:56 AM,353.535,353.808,-0.017475652664113696,354.225,354.36,353.4,12209218.7769,208,353.44,34508,245577.93,10,353.535,694
2019-04-12 10:57:00,354.445,-0.015586421038891128,354.445,20190412,354.445,10:57 AM,354.445,354.471,-0.015634502542342273,354.655,354.75,354.13,21243070.0525,253,354.335,59929,35444.5,1,354.445,100
2019-04-12 10:58:00,354.645,-0.015030953432373304,354.53,20190412,354.76,10:58 AM,354.53,354.603,-0.015267938717193206,354.36,354.855,354.35,7090644.3335,119,354.64,19996,70929.0,2,354.76,200
2019-04-12 10:59:00,354.621,-0.015097609545155448,354.85,20190412,355.1,10:59 AM,354.36,354.643,-0.01515685877017844,354.9,355.1,354.25,9053692.4149,145,354.429,25529,393275.15,11,354.36,1109
2019-04-12 11:00:00,355.209,-0.013464534781992887,355.4,20190412,355.4,11 AM,354.99,355.257,-0.013451781583500168,355.4,355.414,354.869,7316868.4642,138,354.99,20596,105497.03,3,354.99,297
2019-04-12 11:01:00,355.13,-0.013683944486567462,355.13,20190412,355.13,11:01 AM,355.13,355.177,-0.013673941477529854,355.01,355.358,354.772,13085070.332,186,355.291,36841,35513.0,1,355.13,100
2019-04-12 11:02:00,354.958,-0.014161646628172733,354.78,20190412,355.16,11:02 AM,354.78,354.999,-0.014168247241745998,355.08,355.29,354.748,7700988.445,103,355.11,21693,212975.0,4,355.16,600
2019-04-12 11:03:00,355.029,-0.013964455627858977,355.0,20190412,355.09,11:03 AM,354.935,355.022,-0.014104376272212539,355.05,355.142,354.84,5874186.6,89,355.08,16546,107573.875,7,355.09,303
2019-04-12 11:04:00,,,,20190412,,11:04 AM,,355.094,-0.013904432367585774,355.065,355.25,354.95,7057503.641,118,355.08,19875,0.0,0,,0
2019-04-12 11:05:00,354.919,-0.014269962811443836,354.9,20190412,355.025,11:05 AM,354.83,354.952,-0.014298766179488534,354.91,355.1,354.74,7360651.2182,151,355.03,20737,135578.94,5,354.83,382
2019-04-12 11:06:00,354.586,-0.015194816376295986,354.5,20190412,354.73,11:06 AM,354.5,354.55,-0.015415119646987894,354.79,354.92,354.303,4585755.8356,60,354.92,12934,99638.63,3,354.73,281
2019-04-12 11:07:00,354.87,-0.01440605237504065,354.89,20190412,354.89,11:07 AM,354.86,354.867,-0.014534811066895068,354.82,354.99,354.731,4447548.8873,57,354.74,12533,106461.0,2,354.86,300
2019-04-12 11:08:00,354.708,-0.014855981136320053,354.59,20190412,354.84,11:08 AM,354.59,354.78,-0.014776409951652527,354.54,354.93,354.54,4673872.52,64,354.851,13174,150750.75,3,354.84,425
2019-04-12 11:09:00,354.24,-0.016155775335571887,354.195,20190412,354.26,11:09 AM,354.195,354.262,-0.016214895265494956,354.257,354.535,354.155,4516836.005,74,354.52,12750,354240.0,4,354.26,1000
2019-04-12 11:10:00,354.008,-0.016800117759132677,353.85,20190412,354.14,11:10 AM,353.79,353.96,-0.017053548865457246,353.75,354.22,353.71,6160675.123,97,354.22,17405,229751.43,11,354.14,649
2019-04-12 11:11:00,353.911,-0.017069519548293784,353.905,20190412,353.99,11:11 AM,353.76,353.883,-0.017267377763460857,353.8,354.07,353.76,4731066.775,106,353.83,13369,316396.87,9,353.855,894
2019-04-12 11:12:00,353.79,-0.017405577450237034,353.78,20190412,353.8,11:12 AM,353.78,353.694,-0.017792230513105994,353.535,353.91,353.52,8545957.0975,126,353.842,24162,70758.0,2,353.8,200
2019-04-12 11:13:00,353.838,-0.017272265224672744,354.08,20190412,354.1,11:13 AM,353.61,353.839,-0.01738956570517716,353.94,354.1,353.525,6074713.36,124,353.525,17168,262901.68,9,353.67,743
2019-04-12 11:14:00,353.892,-0.017122288970912995,353.73,20190412,353.975,11:14 AM,353.73,353.869,-0.01730625574491593,353.737,354.0,353.629,9480141.2423,123,353.91,26790,141557.0,3,353.89,400
2019-04-12 11:15:00,353.506,-0.018194341451492527,353.49,20190412,353.56,11:15 AM,353.49,353.584,-0.018097700367396913,353.71,353.789,353.39,7862294.404,122,353.71,22236,112768.55,5,353.56,319
2019-04-12 11:16:00,353.655,-0.01778051808463672,353.73,20190412,353.73,11:16 AM,353.58,353.708,-0.017753352531650765,353.69,353.8,353.51,3601459.707,73,353.755,10182,70731.0,2,353.58,200
2019-04-12 11:17:00,353.75,-0.017516670971540662,353.75,20190412,353.75,11:17 AM,353.75,353.737,-0.017672819570064998,353.778,353.85,353.6,3783217.475,71,353.71,10695,35375.0,1,353.75,100
2019-04-12 11:18:00,353.712,-0.017622209816779085,353.6,20190412,353.76,11:18 AM,353.6,353.664,-0.017875540473367226,353.605,353.805,353.6,4505686.8854,79,353.805,12740,338502.86,20,353.74,957
2019-04-12 11:19:00,353.495,-0.018224892169850918,353.3,20190412,353.76,11:19 AM,353.3,353.462,-0.01843649420579229,353.44,353.76,353.24,8784956.0914,171,353.695,24854,443989.8,13,353.68,1256
2019-04-12 11:20:00,353.156,-0.01916640976289868,352.95,20190412,353.48,11:20 AM,352.95,353.134,-0.019347349771314117,353.13,353.49,352.94,19233085.9618,290,353.48,54464,127489.39,6,353.48,361
2019-04-12 11:21:00,353.659,-0.01776940873250631,353.91,20190412,353.91,11:21 AM,353.17,353.702,-0.017770014523703075,353.997,354.0,353.095,8973433.7838,140,353.13,25370,151366.26,5,353.17,428
2019-04-12 11:22:00,354.622,-0.015094832207122768,355.29,20190412,355.35,11:22 AM,353.925,354.707,-0.014979130854954597,355.49,355.5,353.87,17759482.2475,237,353.925,50068,352139.72,14,353.925,993
2019-04-12 11:23:00,354.754,-0.014728223586820967,354.56,20190412,355.2,11:23 AM,354.56,354.908,-0.01442095412120484,354.511,355.42,354.45,8209373.3343,141,355.3,23131,142611.255,5,355.2,402
2019-04-12 11:24:00,354.769,-0.014686563516332166,354.855,20190412,354.855,11:24 AM,354.69,354.898,-0.01444872410795853,355.38,355.38,354.52,7451432.2533,124,354.55,20996,141907.5,4,354.83,400
2019-04-12 11:25:00,355.08,-0.013822811388196958,355.035,20190412,355.25,11:25 AM,355.035,355.13,-0.013804460415272392,355.01,355.3,354.956,6923262.8754,99,355.254,19495,88770.0,3,355.25,250
2019-04-12 11:26:00,355.209,-0.013464534781992887,355.185,20190412,355.52,11:26 AM,355.0,355.327,-0.013257391676224172,355.158,355.56,355.0,9202603.044,119,355.0,25899,213125.5,6,355.0,600
2019-04-12 11:27:00,355.385,-0.012975723288257208,355.385,20190412,355.385,11:27 AM,355.385,355.252,-0.013465666576877014,355.425,355.5,355.03,6253857.974,74,355.085,17604,35538.5,1,355.385,100
2019-04-12 11:28:00,355.358,-0.01305071141513708,355.37,20190412,355.37,11:28 AM,355.345,355.402,-0.013049116775571332,355.37,355.49,355.3,2740147.198,45,355.36,7710,71071.5,2,355.345,200
2019-04-12 11:29:00,355.021,-0.01398667433211964,354.9,20190412,355.1,11:29 AM,354.9,355.169,-0.013696157466932934,354.885,355.5,354.88,7638975.6919,118,355.49,21508,111476.71,5,355.1,314
2019-04-12 11:30:00,,,,20190412,,11:30 AM,,355.217,-0.013562861530515091,355.4,355.4,354.905,4361357.8935,44,354.99,12278,0.0,0,,0
2019-04-12 11:31:00,355.504,-0.012645220062379003,355.58,20190412,355.58,11:31 AM,355.38,355.544,-0.012654782963668572,355.619,355.7,355.25,7938238.1826,105,355.33,22327,349460.14,7,355.38,983
2019-04-12 11:32:00,355.256,-0.013333999894461279,355.2,20190412,355.43,11:32 AM,355.2,355.418,-0.013004684796765332,355.21,355.687,355.2,6275265.9164,122,355.615,17656,363071.97,11,355.43,1022
2019-04-12 11:33:00,354.953,-0.014175533318335824,354.98,20190412,355.35,11:33 AM,354.75,355.064,-0.013987742327846848,354.897,355.34,354.745,3819425.6938,52,355.26,10757,45788.96,6,355.35,129
2019-04-12 11:34:00,354.898,-0.014328286910128095,354.85,20190412,354.955,11:34 AM,354.83,355.174,-0.013682272473556089,354.81,355.78,354.75,10685060.2,116,354.93,30084,319408.0,8,354.95,900
2019-04-12 11:35:00,354.881,-0.01437550165668226,354.79,20190412,354.9,11:35 AM,354.79,354.807,-0.014701430987417372,354.678,354.92,354.578,6059741.421,106,354.9,17079,571003.6,10,354.88,1609
2019-04-12 11:36:00,354.6,-0.015155933643839707,354.6,20190412,354.6,11:36 AM,354.6,354.369,-0.015917756407230112,354.045,354.61,354.04,7852823.6067,107,354.61,22160,70920.0,2,354.6,200
2019-04-12 11:37:00,354.245,-0.016141888645408952,354.25,20190412,354.25,11:37 AM,354.24,354.214,-0.016348191201912797,354.19,354.35,354.045,3589962.345,75,354.2,10135,78996.53,4,354.24,223
2019-04-12 11:38:00,354.225,-0.016197435406060688,354.18,20190412,354.25,11:38 AM,354.18,354.313,-0.016073268333051036,354.285,354.474,354.1,4766222.605,104,354.19,13452,71199.18,3,354.25,201
2019-04-12 11:39:00,,,,20190412,,11:39 AM,,354.207,-0.01636763019264041,354.24,354.33,354.1,958483.5016,23,354.33,2706,0.0,0,,0
2019-04-12 11:40:00,354.048,-0.01668902423782905,353.9,20190412,354.17,11:40 AM,353.9,354.017,-0.016895259940961017,353.82,354.24,353.8,6484184.38,119,354.24,18316,96655.24,4,354.17,273
2019-04-12 11:41:00,354.0,-0.01682233646339334,354.0,20190412,354.0,11:41 AM,354.0,353.941,-0.017106311840289323,353.94,354.06,353.82,1070670.4015,25,353.85,3025,35400.0,1,354.0,100
