index,average,changeOverTime,close,date,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-04-12 13:57:00,111.063,0.016781104092282326,111.055,20190412,111.07,1:57 PM,111.055,111.093,0.016962651043573862,111.055,111.143,111.055,2807983.6062,119,111.143,25276,22212.5,2,111.07,200
2019-04-12 13:58:00,111.054,0.016698709145839038,111.115,20190412,111.115,1:58 PM,111.035,111.059,0.016651409740021994,111.11,111.115,111.03,3616543.259,165,111.06,32564,244318.5,22,111.06,2200
2019-04-12 13:59:00,111.11,0.01721138881259723,111.08,20190412,111.14,1:59 PM,111.08,111.117,0.017182350787257505,111.09,111.14,111.08,2181677.3102,149,111.11,19634,157443.42,14,111.12,1417
2019-04-12 14:00:00,111.076,0.016900119014922544,111.08,20190412,111.085,2 PM,111.06,111.081,0.01685280117173204,111.08,111.103,111.06,1853505.6291,132,111.08,16686,66645.5,6,111.085,600
2019-04-12 14:01:00,111.133,0.01742195367573003,111.13,20190412,111.15,2:01 PM,111.12,111.128,0.017283046503112458,111.14,111.17,111.07,3218834.3803,177,111.081,28965,140361.32,10,111.14,1263
2019-04-12 14:02:00,111.153,0.017605053556715204,111.18,20190412,111.185,2:02 PM,111.12,111.148,0.017466129622848787,111.18,111.19,111.115,1876073.4103,116,111.14,16879,156836.33,14,111.135,1411
2019-04-12 14:03:00,111.184,0.017888858372241998,111.13,20190412,111.23,2:03 PM,111.13,111.194,0.017887220798242474,111.15,111.23,111.13,4247159.9645,185,111.18,38196,128084.6,17,111.195,1152
2019-04-12 14:04:00,111.088,0.017009978943513592,111.07,20190412,111.12,2:04 PM,111.07,111.102,0.017045038447455228,111.09,111.145,111.065,2412812.945,124,111.14,21717,158633.58,14,111.12,1428
2019-04-12 14:05:00,111.165,0.017714913485306256,111.2,20190412,111.2,2:05 PM,111.13,111.167,0.017640058586598378,111.17,111.2,111.095,2195441.476,118,111.1,19749,53136.92,5,111.13,478
2019-04-12 14:06:00,111.133,0.01742195367573003,111.14,20190412,111.16,2:06 PM,111.115,111.129,0.017292200659099324,111.129,111.16,111.1,1994877.521,126,111.16,17951,135805.08,12,111.16,1222
2019-04-12 14:07:00,111.087,0.017000823949464425,111.085,20190412,111.11,2:07 PM,111.07,111.098,0.01700842182350791,111.1,111.13,111.065,1828896.73,128,111.127,16462,111308.7,9,111.11,1002
2019-04-12 14:08:00,111.101,0.017128993866153942,111.08,20190412,111.125,2:08 PM,111.08,111.098,0.01700842182350791,111.08,111.13,111.07,2115979.1082,97,111.107,19046,45662.655,6,111.125,411
2019-04-12 14:09:00,111.085,0.016982513961365832,111.095,20190412,111.095,2:09 PM,111.075,111.082,0.016861955327718774,111.09,111.1,111.07,1642896.2078,71,111.085,14790,55542.5,5,111.085,500
2019-04-12 14:10:00,111.093,0.017055753913759953,111.09,20190412,111.095,2:10 PM,111.09,111.026,0.01634932259245699,110.975,111.1,110.965,4496768.0258,205,111.08,40502,22218.5,2,111.095,200
2019-04-12 14:11:00,111.022,0.016405749336262945,111.04,20190412,111.06,2:11 PM,110.99,111.02,0.016294397656536078,111.044,111.06,110.98,1910659.101,121,110.98,17210,44964.1,5,110.99,405
2019-04-12 14:12:00,111.034,0.016515609264853997,111.02,20190412,111.05,2:12 PM,111.02,111.043,0.01650494324423299,111.02,111.055,111.02,1833874.062,92,111.049,16515,50187.24,7,111.05,452
2019-04-12 14:13:00,110.994,0.016149409502883783,110.98,20190412,111.01,2:13 PM,110.98,110.994,0.016056389600878844,110.98,111.02,110.98,2600144.1273,118,111.02,23426,129973.65,11,111.01,1171
2019-04-12 14:14:00,111.04,0.016570539229149518,111.095,20190412,111.095,2:14 PM,111.0,111.032,0.016404247528377897,111.095,111.095,110.99,1692348.8388,99,110.99,15242,100491.6,7,111.0,905
2019-04-12 14:15:00,111.078,0.016918429003021138,111.05,20190412,111.1,2:15 PM,111.045,111.081,0.01685280117173204,111.04,111.11,111.04,2088097.11,145,111.1,18798,77754.5,7,111.1,700
2019-04-12 14:16:00,111.06,0.016753639110134562,111.05,20190412,111.065,2:16 PM,111.05,111.036,0.01644086415232521,111.04,111.065,111.01,2358743.3341,103,111.06,21243,27765.0,3,111.065,250
2019-04-12 14:17:00,111.06,0.016753639110134562,111.05,20190412,111.065,2:17 PM,111.05,111.019,0.016285243500549346,111.02,111.035,111.01,998730.4044,63,111.031,8996,0.0,0,111.065,0
2019-04-12 14:18:00,110.987,0.01608532454453896,110.98,20190412,111.015,2:18 PM,110.98,111.012,0.016221164408641575,110.971,111.03,110.971,1151417.7967,79,111.02,10372,33518.03,4,111.015,302
2019-04-12 14:19:00,110.989,0.016103634532637558,111.0,20190412,111.01,2:19 PM,110.97,110.985,0.015974002196997482,111.02,111.02,110.96,1490639.4147,103,110.975,13431,77692.0,7,110.975,700
2019-04-12 14:20:00,111.014,0.016332509383868824,111.01,20190412,111.03,2:20 PM,111.01,111.023,0.016321860124496542,111.018,111.04,111.01,2529654.2747,122,111.03,22785,122670.65,10,111.02,1105
2019-04-12 14:21:00,110.958,0.015819829717110632,110.95,20190412,111.01,2:21 PM,110.95,110.985,0.015974002196997482,110.955,111.03,110.95,2129028.48,88,111.024,19183,34507.91,5,111.01,311
2019-04-12 14:22:00,110.959,0.01582898471115993,110.96,20190412,110.965,2:22 PM,110.95,110.961,0.01575430245331384,110.97,110.97,110.95,1699152.1799,102,110.96,15313,67019.34,7,110.96,604
2019-04-12 14:23:00,110.971,0.015938844639750982,110.975,20190412,110.98,2:23 PM,110.955,110.969,0.01582753570120834,110.97,110.98,110.95,1659434.881,103,110.97,14954,46163.85,6,110.965,416
2019-04-12 14:24:00,110.98,0.01602123958619427,110.97,20190412,110.985,2:24 PM,110.97,110.97,0.015836689857195205,110.955,110.99,110.95,2609232.2734,153,110.975,23513,27966.94,4,110.975,252
2019-04-12 14:25:00,110.959,0.01582898471115993,110.96,20190412,110.96,2:25 PM,110.955,110.959,0.015735994141340245,110.95,110.97,110.95,1921028.4771,101,110.96,17313,63468.62,5,110.955,572
2019-04-12 14:26:00,110.962,0.015856449693307694,110.94,20190412,110.975,2:26 PM,110.94,110.959,0.015735994141340245,110.93,110.99,110.93,3578992.5302,201,110.955,32255,276072.98,23,110.955,2488
2019-04-12 14:27:00,110.926,0.015526869907534541,110.95,20190412,110.95,2:27 PM,110.92,110.942,0.015580373489564247,110.95,110.955,110.92,2094255.95,140,110.92,18877,72434.43,6,110.92,653
2019-04-12 14:28:00,110.955,0.015792364734962868,111.0,20190412,111.0,2:28 PM,110.94,110.978,0.01590992310508971,111.0,111.01,110.94,3262303.6618,194,110.95,29396,89207.76,6,110.94,804
2019-04-12 14:29:00,110.991,0.016121944520736026,110.985,20190412,111.02,2:29 PM,110.97,110.987,0.015992310508971073,110.99,111.02,110.965,3627940.8025,129,111.0,32688,136851.79,12,111.02,1233
2019-04-12 14:30:00,110.999,0.016195184473130012,110.985,20190412,111.005,2:30 PM,110.985,110.997,0.016083852068839298,110.98,111.01,110.97,3456564.0217,151,110.99,31141,78365.44,5,110.99,706
2019-04-12 14:31:00,110.941,0.015664194818273355,110.92,20190412,110.96,2:31 PM,110.92,110.945,0.0156078359575247,110.912,110.985,110.91,3056882.7955,149,110.985,27553,38607.38,6,110.96,348
2019-04-12 14:32:00,110.87,0.015014190240776347,110.825,20190412,110.905,2:32 PM,110.825,110.862,0.01484804101061882,110.825,110.92,110.82,4027949.3341,187,110.92,36333,60424.005,8,110.905,545
2019-04-12 14:33:00,110.904,0.015325460038450903,110.91,20190412,110.915,2:33 PM,110.85,110.88,0.01501281581838155,110.91,110.94,110.82,3267641.9819,189,110.82,29470,35489.39,6,110.85,320
2019-04-12 14:34:00,110.893,0.015224755103909153,110.905,20190412,110.92,2:34 PM,110.86,110.902,0.0152142072500916,110.87,110.93,110.86,2813476.51,161,110.91,25369,66536.0,6,110.92,600
2019-04-12 14:35:00,110.897,0.015261375080106212,110.895,20190412,110.9,2:35 PM,110.89,110.886,0.015067740754302462,110.89,110.9,110.87,1484097.906,101,110.88,13384,27169.82,4,110.89,245
2019-04-12 14:36:00,110.853,0.014858555341938941,110.825,20190412,110.89,2:36 PM,110.82,110.848,0.014719882826803409,110.83,110.9,110.82,1310894.2804,74,110.9,11826,99768.0,9,110.89,900
2019-04-12 14:37:00,110.767,0.01407122585370312,110.75,20190412,110.82,2:37 PM,110.745,110.765,0.013960087879897526,110.74,110.83,110.73,5581566.4329,264,110.823,50391,60368.33,7,110.82,545
2019-04-12 14:38:00,110.701,0.013466996246452343,110.69,20190412,110.735,2:38 PM,110.68,110.709,0.013447455144635741,110.685,110.75,110.68,2706067.7107,142,110.74,24443,74944.295,9,110.735,677
2019-04-12 14:39:00,110.698,0.01343953126430458,110.705,20190412,110.72,2:39 PM,110.68,110.695,0.013319296960820196,110.705,110.72,110.67,2336004.1442,143,110.68,21103,88669.21,9,110.685,801
2019-04-12 14:40:00,110.712,0.013567701180994226,110.715,20190412,110.73,2:40 PM,110.71,110.719,0.013538996704503838,110.71,110.74,110.7,2572450.0299,111,110.7,23234,200721.23,11,110.71,1813
2019-04-12 14:41:00,110.717,0.013613476151240457,110.73,20190412,110.75,2:41 PM,110.7,110.727,0.013612229952398473,110.72,110.78,110.69,2741258.2862,165,110.7,24757,24025.65,5,110.7,217
2019-04-12 14:42:00,110.709,0.013540236198846462,110.695,20190412,110.735,2:42 PM,110.685,110.701,0.013374221896741107,110.695,110.74,110.68,1860222.1563,76,110.72,16804,55354.5,5,110.71,500
2019-04-12 14:43:00,110.707,0.013521926210747869,110.7,20190412,110.715,2:43 PM,110.7,110.706,0.013419992676675286,110.7,110.73,110.691,2098870.912,97,110.7,18959,22916.435,3,110.715,207
2019-04-12 14:44:00,110.696,0.013421221276206114,110.7,20190412,110.705,2:44 PM,110.69,110.7,0.013365067740754376,110.69,110.72,110.682,2404289.6324,135,110.7,21719,46271.09,6,110.705,418
2019-04-12 14:45:00,110.695,0.013412066282156816,110.7,20190412,110.71,2:45 PM,110.68,110.71,0.013456609300622473,110.7,110.73,110.68,1791398.628,108,110.69,16181,44610.07,5,110.69,403
2019-04-12 14:46:00,110.664,0.013128261466630023,110.65,20190412,110.68,2:46 PM,110.65,110.672,0.013108751373123421,110.65,110.705,110.65,2764144.834,132,110.7,24976,204507.87,9,110.67,1848
2019-04-12 14:47:00,110.632,0.012835301657053929,110.63,20190412,110.64,2:47 PM,110.63,110.636,0.012779201757597957,110.62,110.655,110.61,4454328.2736,213,110.655,40261,110078.87,10,110.63,995
2019-04-12 14:48:00,110.579,0.012350086972443372,110.585,20190412,110.63,2:48 PM,110.57,110.6,0.012449652142072495,110.595,110.63,110.57,4155253.3945,200,110.63,37570,54736.54,8,110.63,495
2019-04-12 14:49:00,110.615,0.012679666758216523,110.615,20190412,110.615,2:49 PM,110.615,110.607,0.012513731233980271,110.62,110.625,110.6,2069014.8214,119,110.6,18706,133069.845,2,110.615,1203
2019-04-12 14:50:00,110.588,0.01243248191888666,110.575,20190412,110.61,2:50 PM,110.575,110.59,0.0123581105822044,110.58,110.625,110.57,2740090.8348,141,110.62,24777,45009.235,7,110.61,407
2019-04-12 14:51:00,110.562,0.012194452073606091,110.545,20190412,110.57,2:51 PM,110.545,110.566,0.012138410838520759,110.54,110.59,110.53,2488940.728,128,110.58,22511,77614.34,10,110.57,702
2019-04-12 14:52:00,110.577,0.012331776984344909,110.565,20190412,110.6,2:52 PM,110.56,110.571,0.012184181618454807,110.59,110.594,110.53,2687985.075,164,110.54,24310,67562.85,8,110.56,611
2019-04-12 14:53:00,110.563,0.012203607067655392,110.53,20190412,110.58,2:53 PM,110.53,110.56,0.012083485902599849,110.534,110.595,110.53,2666153.5352,156,110.595,24115,46326.0,8,110.58,419
2019-04-12 14:54:00,110.532,0.011919802252128471,110.495,20190412,110.545,2:54 PM,110.495,110.525,0.01176309044306125,110.5,110.56,110.475,5281646.8091,195,110.54,47787,158613.7,9,110.535,1435
2019-04-12 14:55:00,110.543,0.01202050718667035,110.57,20190412,110.57,2:55 PM,110.52,110.544,0.011937019406810712,110.57,110.585,110.5,4501042.8699,246,110.5,40717,99488.5,9,110.54,900
2019-04-12 14:56:00,110.583,0.012386706948640431,110.585,20190412,110.59,2:56 PM,110.55,110.573,0.0122024899304284,110.583,110.59,110.54,1802113.986,109,110.57,16298,128387.16,7,110.56,1161
2019-04-12 14:57:00,110.591,0.012459946901034422,110.57,20190412,110.595,2:57 PM,110.57,110.584,0.012303185646283491,110.58,110.61,110.56,5079892.83,245,110.588,45937,24108.81,4,110.595,218
2019-04-12 14:58:00,110.53,0.011901492264030002,110.53,20190412,110.53,2:58 PM,110.53,110.546,0.011955327718784436,110.53,110.59,110.52,1706497.4302,105,110.59,15437,4752.79,1,110.53,43
2019-04-12 14:59:00,110.575,0.012313466996246442,110.575,20190412,110.575,2:59 PM,110.575,110.556,0.012046869278652532,110.575,110.575,110.527,3265168.4412,190,110.53,29534,11057.5,1,110.575,100
2019-04-12 15:00:00,110.585,0.012405016936738896,110.585,20190412,110.61,3 PM,110.57,110.593,0.012385573050164857,110.63,110.63,110.57,3339465.2402,187,110.57,30196,156810.375,8,110.575,1418
2019-04-12 15:01:00,110.656,0.01305502151423603,110.66,20190412,110.69,3:01 PM,110.615,110.644,0.012852435005492591,110.66,110.69,110.605,5695071.2898,314,110.625,51472,133672.52,10,110.64,1208
2019-04-12 15:02:00,110.663,0.013119106472580726,110.63,20190412,110.685,3:02 PM,110.63,110.675,0.013136213841083872,110.65,110.705,110.625,2852084.5953,154,110.665,25770,79787.92,13,110.68,721
2019-04-12 15:03:00,110.641,0.01291769660349722,110.625,20190412,110.645,3:03 PM,110.625,110.632,0.01274258513365077,110.62,110.665,110.61,2948007.0,188,110.66,26647,123697.3,5,110.645,1118
2019-04-12 15:04:00,110.663,0.013119106472580726,110.64,20190412,110.7,3:04 PM,110.63,110.665,0.013044672281215777,110.63,110.7,110.625,4933122.255,272,110.63,44577,242906.325,14,110.63,2195
2019-04-12 15:05:00,110.491,0.011544447496109087,110.52,20190412,110.52,3:05 PM,110.47,110.528,0.011790552911021705,110.51,110.625,110.47,6113833.175,299,110.625,55315,87398.29,12,110.51,791
2019-04-12 15:06:00,110.555,0.0121303671152614,110.52,20190412,110.59,3:06 PM,110.52,110.567,0.01214756499450749,110.515,110.614,110.5,3505959.6515,176,110.51,31709,44222.0,4,110.59,400
2019-04-12 15:07:00,110.51,0.01171839238304496,110.51,20190412,110.51,3:07 PM,110.51,110.501,0.011543390699377609,110.49,110.53,110.47,5651372.0962,142,110.51,51143,11051.0,1,110.51,100
2019-04-12 15:08:00,110.514,0.011755012359241892,110.54,20190412,110.54,3:08 PM,110.5,110.505,0.011580007323324796,110.555,110.56,110.48,3884036.0768,190,110.49,35148,13593.22,4,110.5,123
2019-04-12 15:09:00,110.604,0.01257896182367477,110.6,20190412,110.605,3:09 PM,110.6,110.589,0.012348956426217538,110.61,110.615,110.555,2655474.0284,126,110.555,24012,88483.5,2,110.605,800
2019-04-12 15:10:00,110.653,0.01302755653208827,110.655,20190412,110.655,3:10 PM,110.65,110.658,0.012980593189308005,110.68,110.69,110.6,2630672.1125,167,110.61,23773,22130.5,2,110.65,200
2019-04-12 15:11:00,110.641,0.01291769660349722,110.615,20190412,110.675,3:11 PM,110.61,110.634,0.012760893445624364,110.61,110.68,110.594,3343016.7101,176,110.68,30217,89176.915,10,110.675,806
2019-04-12 15:12:00,110.6,0.01254234184747771,110.6,20190412,110.605,3:12 PM,110.6,110.611,0.012550347857927585,110.62,110.63,110.6,2316197.1581,132,110.61,20940,12276.655,4,110.605,111
2019-04-12 15:13:00,110.621,0.01273459672251205,110.61,20190412,110.63,3:13 PM,110.61,110.618,0.012614426949835228,110.615,110.63,110.605,2905950.2505,183,110.63,26270,123895.9,10,110.625,1120
2019-04-12 15:14:00,110.625,0.012771216698709108,110.63,20190412,110.63,3:14 PM,110.62,110.632,0.01274258513365077,110.62,110.66,110.61,3183885.8075,177,110.615,28779,82304.72,8,110.62,744
2019-04-12 15:15:00,110.643,0.012936006591595686,110.645,20190412,110.645,3:15 PM,110.635,110.647,0.012879897473453044,110.69,110.69,110.62,1557461.3142,95,110.63,14076,53883.115,4,110.635,487
2019-04-12 15:16:00,110.7,0.013457841252403176,110.69,20190412,110.725,3:16 PM,110.69,110.7,0.013365067740754376,110.69,110.73,110.68,2406404.605,139,110.69,21738,49925.765,7,110.69,451
2019-04-12 15:17:00,110.755,0.01396136592511207,110.8,20190412,110.8,3:17 PM,110.74,110.757,0.013886854632003023,110.78,110.8,110.69,3295565.1041,148,110.7,29755,84395.38,6,110.745,762
2019-04-12 15:18:00,110.794,0.014318410693032984,110.82,20190412,110.82,3:18 PM,110.77,110.797,0.014253020871475671,110.813,110.82,110.777,4309549.9434,225,110.78,38896,159432.965,12,110.79,1439
2019-04-12 15:19:00,110.814,0.014501510574018025,110.79,20190412,110.825,3:19 PM,110.79,110.8,0.014280483339436125,110.797,110.835,110.76,4236866.2194,180,110.82,38239,99067.38,9,110.82,894
2019-04-12 15:20:00,110.818,0.014538130550215085,110.85,20190412,110.85,3:20 PM,110.78,110.816,0.014426949835225262,110.85,110.85,110.78,1984275.7008,120,110.79,17906,79345.5,9,110.79,716
2019-04-12 15:21:00,110.833,0.0146754554609539,110.82,20190412,110.84,3:21 PM,110.82,110.832,0.014573416331014269,110.83,110.847,110.82,2516888.66,130,110.847,22709,37904.775,7,110.835,342
2019-04-12 15:22:00,110.8,0.01437334065732851,110.775,20190412,110.83,3:22 PM,110.77,110.796,0.014243866715488938,110.76,110.84,110.76,3881973.3943,187,110.84,35037,84872.605,10,110.83,766
2019-04-12 15:23:00,110.781,0.014199395770392769,110.83,20190412,110.84,3:23 PM,110.765,110.8,0.014280483339436125,110.83,110.84,110.76,3195156.0042,161,110.763,28837,232197.66,10,110.765,2096
2019-04-12 15:24:00,110.796,0.01433672068113158,110.805,20190412,110.83,3:24 PM,110.77,110.797,0.014253020871475671,110.81,110.836,110.77,3330996.2164,173,110.836,30064,216273.82,19,110.83,1952
2019-04-12 15:25:00,110.796,0.01433672068113158,110.78,20190412,110.82,3:25 PM,110.78,110.803,0.014307945807396581,110.78,110.83,110.77,2776508.484,168,110.81,25058,117554.585,11,110.815,1061
2019-04-12 15:26:00,110.84,0.014739540419298718,110.87,20190412,110.88,3:26 PM,110.78,110.856,0.01479311607469791,110.925,110.93,110.78,7621664.882,422,110.78,68753,312789.31,17,110.78,2822
2019-04-12 15:27:00,110.947,0.015719124782568882,110.965,20190412,110.97,3:27 PM,110.94,110.941,0.015571219333577515,110.97,110.97,110.9,3803295.4941,219,110.93,34282,56583.17,5,110.94,510
2019-04-12 15:28:00,110.968,0.015911379657603218,110.98,20190412,110.99,3:28 PM,110.935,110.973,0.01586415232515566,110.98,111.01,110.925,4858508.3,229,110.966,43781,38949.94,7,110.96,351
2019-04-12 15:29:00,111.016,0.016350819371967418,111.03,20190412,111.03,3:29 PM,110.98,111.013,0.016230318564628442,111.02,111.03,110.975,3380999.5861,172,110.98,30456,93919.38,11,110.98,846
2019-04-12 15:30:00,110.982,0.016039549574292742,110.9,20190412,111.05,3:30 PM,110.89,110.972,0.015854998169168796,110.9,111.05,110.89,6703125.7111,324,111.02,60404,201653.935,26,111.03,1817
2019-04-12 15:31:00,110.941,0.015664194818273355,110.95,20190412,110.955,3:31 PM,110.925,110.94,0.015562065177590654,110.965,110.97,110.9,2680970.9105,126,110.9,24166,184383.7,9,110.93,1662
2019-04-12 15:32:00,111.006,0.016259269431474842,111.01,20190412,111.015,3:32 PM,111.0,111.012,0.016221164408641575,111.03,111.03,110.97,2365785.72,136,110.97,21311,268856.72,6,111.015,2422
2019-04-12 15:33:00,111.062,0.016771949098233027,111.08,20190412,111.08,3:33 PM,111.03,111.059,0.016651409740021994,111.07,111.09,111.02,5408266.395,331,111.036,48697,154598.14,13,111.05,1392
2019-04-12 15:34:00,111.077,0.01690927400897184,111.08,20190412,111.09,3:34 PM,111.065,111.081,0.01685280117173204,111.08,111.105,111.05,4177433.215,190,111.08,37607,85418.02,7,111.08,769
2019-04-12 15:35:00,111.064,0.01679025908633149,111.05,20190412,111.08,3:35 PM,111.05,111.066,0.016715488831929762,111.035,111.09,111.03,3474485.7084,176,111.07,31283,91406.06,6,111.07,823
2019-04-12 15:36:00,110.983,0.01604870456834203,110.97,20190412,111.03,3:36 PM,110.96,110.981,0.015937385573050158,110.98,111.04,110.94,3926526.014,215,111.03,35380,30520.22,5,111.03,275
2019-04-12 15:37:00,110.937,0.015627574842076292,110.94,20190412,110.95,3:37 PM,110.91,110.95,0.015653606737458886,110.96,110.99,110.91,4318829.1598,229,110.98,38926,66784.36,8,110.93,602
2019-04-12 15:38:00,111.007,0.01626842442552413,111.02,20190412,111.03,3:38 PM,110.98,111.002,0.016129622848773346,111.035,111.04,110.965,4116526.1585,231,110.97,37085,72709.44,9,110.98,655
2019-04-12 15:39:00,111.006,0.016259269431474842,110.995,20190412,111.03,3:39 PM,110.99,111.013,0.016230318564628442,110.992,111.039,110.985,3722473.29,219,111.03,33532,121219.06,12,111.03,1092
2019-04-12 15:40:00,110.992,0.016131099514785318,111.0,20190412,111.0,3:40 PM,110.98,110.995,0.01606554375686571,111.01,111.015,110.98,3151272.8168,180,110.99,28391,67815.92,9,110.99,611
2019-04-12 15:41:00,111.033,0.0165064542708047,111.03,20190412,111.04,3:41 PM,111.0,111.024,0.016331014280483398,111.03,111.045,110.99,4781804.225,233,111.0,43070,160775.24,8,111.0,1448
2019-04-12 15:42:00,111.011,0.016305044401721064,111.005,20190412,111.025,3:42 PM,110.99,111.01,0.01620285609666798,111.0,111.03,110.98,5676613.5788,249,111.02,51136,123221.9,12,111.02,1110
2019-04-12 15:43:00,111.005,0.016250114437425536,111.01,20190412,111.01,3:43 PM,110.98,110.995,0.01606554375686571,111.007,111.01,110.98,4376195.4427,180,111.0,39427,122549.92,7,111.01,1104
2019-04-12 15:44:00,110.984,0.016057859562391197,110.97,20190412,111.02,3:44 PM,110.97,110.998,0.016093006224826158,110.96,111.03,110.96,4478866.796,229,111.007,40351,455813.25,15,111.015,4107
2019-04-12 15:45:00,110.926,0.015526869907534541,110.925,20190412,110.96,3:45 PM,110.895,110.921,0.015388136213841191,110.925,110.965,110.895,4012794.291,252,110.96,36177,236493.8,17,110.96,2132
2019-04-12 15:46:00,110.939,0.01564588483017476,110.98,20190412,110.98,3:46 PM,110.91,110.95,0.015653606737458886,110.98,110.98,110.9,6067947.8747,255,110.92,54691,158532.26,20,110.92,1429
2019-04-12 15:47:00,111.032,0.0164972992767554,111.05,20190412,111.05,3:47 PM,110.97,111.026,0.01634932259245699,111.04,111.05,110.97,4124179.4847,246,110.97,37146,291125.09,23,110.97,2622
2019-04-12 15:48:00,111.038,0.016552229241050927,111.05,20190412,111.05,3:48 PM,111.015,111.038,0.01645917246429881,111.06,111.06,111.015,4525342.2494,231,111.041,40755,229515.7,15,111.04,2067
2019-04-12 15:49:00,111.146,0.01754096859837038,111.18,20190412,111.18,3:49 PM,111.07,111.138,0.01737458806298069,111.2,111.2,111.05,8106782.0301,443,111.06,72943,300094.5,8,111.08,2700
2019-04-12 15:50:00,111.041,0.016579694223198688,111.015,20190412,111.17,3:50 PM,111.01,111.078,0.016825338703771592,111.035,111.2,111.01,9129189.0008,505,111.2,82187,170225.415,19,111.17,1533
2019-04-12 15:51:00,111.079,0.016927583997070304,111.1,20190412,111.11,3:51 PM,111.015,111.057,0.0166331014280484,111.09,111.12,111.0,9993493.0793,546,111.03,89985,291914.52,26,111.03,2628
2019-04-12 15:52:00,111.071,0.016854344044676315,111.025,20190412,111.1,3:52 PM,111.02,111.067,0.016724642987916497,111.02,111.11,111.01,10234684.0908,545,111.1,92149,448281.745,35,111.09,4036
2019-04-12 15:53:00,111.055,0.016707864139888333,111.09,20190412,111.09,3:53 PM,111.03,111.051,0.01657817649212749,111.095,111.1,111.01,10045049.7605,567,111.01,90454,281636.52,24,111.04,2536
2019-04-12 15:54:00,111.093,0.017055753913759953,111.105,20190412,111.12,3:54 PM,111.065,111.087,0.016907726107652954,111.1,111.12,111.05,9926138.2155,559,111.097,89355,182526.07,20,111.11,1643
2019-04-12 15:55:00,111.105,0.017165613842351,111.09,20190412,111.145,3:55 PM,111.09,111.115,0.017164042475283782,111.09,111.15,111.08,13074733.7475,733,111.11,117669,1013163.635,67,111.11,9119
2019-04-12 15:56:00,111.07,0.016845189050627016,111.085,20190412,111.085,3:56 PM,111.06,111.073,0.016779567923837408,111.09,111.09,111.06,8432358.2134,445,111.08,75917,517139.93,38,111.08,4656
2019-04-12 15:57:00,111.06,0.016753639110134562,111.025,20190412,111.095,3:57 PM,111.015,111.059,0.016651409740021994,111.025,111.1,111.01,11206042.8162,574,111.09,100902,662249.935,57,111.08,5963
2019-04-12 15:58:00,111.08,0.016936738991119603,111.08,20190412,111.11,3:58 PM,111.03,111.076,0.016807030391797862,111.08,111.11,111.02,16914278.4517,786,111.02,152276,803666.24,60,111.03,7235
2019-04-12 15:59:00,111.09,0.01702828893161219,111.15,20190412,111.17,3:59 PM,111.03,111.112,0.017136580007323324,111.18,111.21,111.03,34225127.802,1410,111.08,308025,334046.605,35,111.06,3007
